domain,epoch,checkpoint,bootstrap_iter,bootstrap_seed,subset_size,sampled_case_ids,sampled_indices,kid
high,6,high_ep6.safetensors,11,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,0.0013599609956145287
high,6,high_ep6.safetensors,12,42,16,high_01|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,0.01955300383269787
high,6,high_ep6.safetensors,13,42,16,high_01|high_02|high_03|high_05|high_07|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|1|2|4|6|7|8|9|12|13|14|15|16|17|18|19,0.01173012237995863
high,6,high_ep6.safetensors,14,42,16,high_01|high_02|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_20,0|1|4|5|6|7|8|9|10|11|12|13|14|16|17|19,0.020692987367510796
high,6,high_ep6.safetensors,15,42,16,high_01|high_02|high_04|high_05|high_06|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|3|4|5|7|8|10|11|12|13|14|15|16|18|19,0.014128978364169598
high,6,high_ep6.safetensors,16,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_19,0|1|3|4|5|6|7|9|10|11|12|13|14|16|17|18,0.011164817959070206
high,6,high_ep6.safetensors,17,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|14|16|18|19,0.02573566883802414
high,6,high_ep6.safetensors,18,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|10|12|13|14|17|18|19,0.015559771098196507
high,6,high_ep6.safetensors,19,42,16,high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_17|high_18|high_19|high_20,1|2|3|5|6|7|8|9|10|11|12|13|16|17|18|19,0.011949858628213406
high,6,high_ep6.safetensors,20,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,0.014147954061627388
high,6,high_ep6.safetensors,21,42,16,high_03|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.018918411806225777
high,6,high_ep6.safetensors,22,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_16|high_17|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19,0.02087191864848137
high,6,high_ep6.safetensors,23,42,16,high_01|high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_16|high_18|high_19|high_20,0|1|2|3|4|6|7|8|10|11|12|13|15|17|18|19,0.012492399662733078
high,6,high_ep6.safetensors,24,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_17|high_18|high_19|high_20,0|1|3|4|5|6|8|9|10|11|13|14|16|17|18|19,0.011189532466232777
high,6,high_ep6.safetensors,25,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|2|3|4|5|6|7|9|10|12|13|14|15|16|18|19,0.0042841266840696335
high,6,high_ep6.safetensors,26,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_18|high_20,0|1|2|3|5|6|7|8|9|10|11|12|14|16|17|19,0.015442438423633575
high,6,high_ep6.safetensors,27,42,16,high_01|high_03|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|2|5|6|7|8|10|11|12|13|14|15|16|17|18|19,0.021317709237337112
high,6,high_ep6.safetensors,28,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.009672325104475021
high,6,high_ep6.safetensors,29,42,16,high_01|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_19|high_20,0|3|4|5|6|7|8|9|10|11|12|14|15|16|18|19,0.02821500599384308
high,6,high_ep6.safetensors,30,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|4|5|6|7|8|11|12|13|14|15|16|17|19,0.010225260630249977
high,6,high_ep6.safetensors,31,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_14|high_15|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|9|10|11|13|14|15|17|18|19,0.011493468657135963
high,6,high_ep6.safetensors,32,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|10|11|12|16|17|19,0.018559906631708145
high,6,high_ep6.safetensors,33,42,16,high_01|high_02|high_04|high_06|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_18|high_19|high_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,0.018466759473085403
high,6,high_ep6.safetensors,34,42,16,high_01|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,0.028508009389042854
high,6,high_ep6.safetensors,35,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,0.00324515113607049
high,6,high_ep6.safetensors,36,42,16,high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_19|high_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.023715294897556305
high,6,high_ep6.safetensors,37,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,0.012804360128939152
high,6,high_ep6.safetensors,38,42,16,high_01|high_02|high_03|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.014844587072730064
high,6,high_ep6.safetensors,39,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.012692931108176708
high,6,high_ep6.safetensors,40,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_14|high_15|high_16|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,0.020771540701389313
high,6,high_ep6.safetensors,41,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,0.007492416072636843
high,6,high_ep6.safetensors,42,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.009672270156443119
high,6,high_ep6.safetensors,43,42,16,high_01|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|18,0.031226322054862976
high,6,high_ep6.safetensors,44,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|4|5|6|7|8|10|11|12|13|14|15|17|19,0.020067865028977394
high,6,high_ep6.safetensors,45,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_14|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|11|12|13|16|17|19,0.009207766503095627
high,6,high_ep6.safetensors,46,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|10|11|12|13|14|15|16|18|19,0.01019938662648201
high,6,high_ep6.safetensors,47,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.022070132195949554
high,6,high_ep6.safetensors,48,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|11|12|15|16|17|18|19,0.013384027406573296
high,6,high_ep6.safetensors,49,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_18|high_19,0|1|2|3|4|5|7|8|9|10|12|13|14|15|17|18,0.021998189389705658
high,6,high_ep6.safetensors,50,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|5|6|7|10|11|12|13|14|15|16|17|19,-0.0031714176293462515
high,8,high_ep8.safetensors,1,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_09|high_10|high_12|high_13|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,0.022898225113749504
high,8,high_ep8.safetensors,2,42,16,high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.027837032452225685
high,8,high_ep8.safetensors,3,42,16,high_01|high_02|high_03|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.04419513791799545
high,8,high_ep8.safetensors,4,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,0.02774421125650406
high,8,high_ep8.safetensors,5,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_19|high_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.03538788482546806
high,8,high_ep8.safetensors,6,42,16,high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_12|high_14|high_16|high_17|high_18|high_19|high_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.04106242582201958
high,8,high_ep8.safetensors,7,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,0.023185482248663902
high,8,high_ep8.safetensors,8,42,16,high_01|high_02|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,0.028014807030558586
high,8,high_ep8.safetensors,9,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_12|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.039161261171102524
high,8,high_ep8.safetensors,10,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,0.022383878007531166
high,8,high_ep8.safetensors,11,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,0.013394201174378395
high,8,high_ep8.safetensors,12,42,16,high_01|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,0.025962894782423973
